tweet_id,media_url,type,expanded_url,asset_number
873213775632977920,http://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,photo,https://twitter.com/dog_rates/status/873213775632977920/photo/1,1
873213775632977920,http://pbs.twimg.com/media/DB5HTBMWsAAdrYH.jpg,photo,https://twitter.com/dog_rates/status/873213775632977920/photo/1,2
872967104147763200,http://pbs.twimg.com/media/DB1m871XkAUbCkY.jpg,photo,https://twitter.com/dog_rates/status/872967104147763200/photo/1,1
872967104147763200,http://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,photo,https://twitter.com/dog_rates/status/872967104147763200/photo/1,2
872820683541237760,http://pbs.twimg.com/media/DBzhx0MXUAI5spb.jpg,photo,https://twitter.com/dog_rates/status/872820683541237760/photo/1,1
872820683541237760,http://pbs.twimg.com/media/DBzhx0KXgAAWHV8.jpg,photo,https://twitter.com/dog_rates/status/872820683541237760/photo/1,2
872820683541237760,http://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,photo,https://twitter.com/dog_rates/status/872820683541237760/photo/1,3
872820683541237760,http://pbs.twimg.com/media/DBzhx0NXoAAdwht.jpg,photo,https://twitter.com/dog_rates/status/872820683541237760/photo/1,4
872620804844003328,http://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,photo,https://twitter.com/dog_rates/status/872620804844003328/photo/1,1
872486979161796608,http://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,photo,https://twitter.com/dog_rates/status/872486979161796608/photo/1,1
872261713294495745,http://pbs.twimg.com/media/DBrlZk4UwAA9Zq-.jpg,photo,https://twitter.com/dog_rates/status/872261713294495745/photo/1,1
872261713294495745,http://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg,photo,https://twitter.com/dog_rates/status/872261713294495745/photo/1,2
872122724285648897,http://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,photo,https://twitter.com/dog_rates/status/872122724285648897/photo/1,1
872122724285648897,http://pbs.twimg.com/media/DBpm-5YXYAARNQE.jpg,photo,https://twitter.com/dog_rates/status/872122724285648897/photo/1,2
871879754684805121,http://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,photo,https://twitter.com/dog_rates/status/871879754684805121/photo/1,1
871879754684805121,http://pbs.twimg.com/media/DBmKAl-XoAAme6q.jpg,photo,https://twitter.com/dog_rates/status/871879754684805121/photo/1,2
871762521631449091,http://pbs.twimg.com/media/DBkfY59XgAUK52d.jpg,photo,https://twitter.com/dog_rates/status/871762521631449091/photo/1,1
871762521631449091,http://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,photo,https://twitter.com/dog_rates/status/871762521631449091/photo/1,2
871762521631449091,http://pbs.twimg.com/media/DBkfY6jXkAA1hjh.jpg,photo,https://twitter.com/dog_rates/status/871762521631449091/photo/1,3
871515927908634625,http://pbs.twimg.com/media/DBg_HT8XUAEoyo_.jpg,photo,https://twitter.com/dog_rates/status/871515927908634625/photo/1,1
